 ******* Program SOILCO2
 *******  Zalf Lysimeter Dedelow Dd_2_6 with Nitrogen                            
 Units: L = cm  , T = day , M = kg  

      Time     sum(rTop)    sum(rRoot)     sum(vTop)    sum(vRoot)     sum(vBot)          hTop         hRoot          hBot
       [T]           [L]           [L]           [L]           [L]           [L]           [L]           [L]           [L]
       433  1.089008E+01  1.997449E+00 -8.199872E+00  1.989299E+00 -2.557296E+01 -1.000000E+05  0.000000E+00 -4.559000E+02
       434  1.073150E+01  1.997449E+00 -8.358352E+00  1.989299E+00 -2.557235E+01 -1.237667E+03  0.000000E+00 -4.437000E+02
       435  1.086149E+01  1.997449E+00 -8.228441E+00  1.989299E+00 -2.557121E+01 -6.898045E+03  0.000000E+00 -4.338000E+02
       436  1.105690E+01  1.997449E+00 -8.111564E+00  1.989299E+00 -2.556985E+01 -1.000000E+05  0.000000E+00 -4.270000E+02
       437  1.123250E+01  1.997449E+00 -8.039395E+00  1.989299E+00 -2.556829E+01 -1.000000E+05  0.000000E+00 -4.207000E+02
       438  1.139618E+01  1.997449E+00 -7.976248E+00  1.989299E+00 -2.556778E+01 -1.000000E+05  0.000000E+00 -4.270000E+02
       439  1.139927E+01  1.997449E+00 -7.973286E+00  1.989299E+00 -2.556746E+01 -4.215653E+03  0.000000E+00 -4.296000E+02
       440  1.038504E+01  1.997449E+00 -8.987501E+00  1.989299E+00 -2.556704E+01 -2.868592E+02  0.000000E+00 -4.294000E+02
       441  9.515457E+00  1.997449E+00 -9.857058E+00  1.989299E+00 -2.556650E+01 -2.236238E+02  0.000000E+00 -4.282000E+02
       442  8.230465E+00  1.997449E+00 -1.114198E+01  1.989299E+00 -2.556595E+01 -1.494098E+02  0.000000E+00 -4.277000E+02
       443  7.590750E+00  1.997449E+00 -1.178171E+01  1.989299E+00 -2.556707E+01 -1.749383E+02  0.000000E+00 -4.450000E+02
       444  7.232632E+00  1.997449E+00 -1.213982E+01  1.989299E+00 -2.556884E+01 -2.002830E+02  0.000000E+00 -4.596000E+02
       445  7.105746E+00  1.997449E+00 -1.226668E+01  1.989299E+00 -2.557095E+01 -2.429650E+02  0.000000E+00 -4.724000E+02
       446  7.131688E+00  1.997449E+00 -1.224076E+01  1.989299E+00 -2.557338E+01 -2.985747E+02  0.000000E+00 -4.840000E+02
       447  7.155838E+00  1.997449E+00 -1.221661E+01  1.989299E+00 -2.557572E+01 -3.292628E+02  0.000000E+00 -4.880000E+02
       448  7.206541E+00  1.997449E+00 -1.216590E+01  1.989299E+00 -2.557535E+01 -3.654663E+02  0.000000E+00 -4.593000E+02
       449  7.346348E+00  1.997449E+00 -1.202607E+01  1.989299E+00 -2.557318E+01 -4.483234E+02  0.000000E+00 -4.327000E+02
       450  7.432756E+00  1.997449E+00 -1.193968E+01  1.989299E+00 -2.556944E+01 -4.660436E+02  0.000000E+00 -4.103000E+02
       451  7.528907E+00  1.997449E+00 -1.184353E+01  1.989299E+00 -2.556477E+01 -5.074748E+02  0.000000E+00 -3.903000E+02
       452  7.617695E+00  1.997449E+00 -1.175474E+01  1.989299E+00 -2.556019E+01 -5.365733E+02  0.000000E+00 -3.811000E+02
       453  7.709699E+00  1.997449E+00 -1.166274E+01  1.989299E+00 -2.555629E+01 -5.733048E+02  0.000000E+00 -3.775000E+02
       454  7.803803E+00  1.997449E+00 -1.156863E+01  1.989299E+00 -2.555245E+01 -6.122198E+02  0.000000E+00 -3.710000E+02
       455  7.869080E+00  1.997449E+00 -1.150336E+01  1.989299E+00 -2.554793E+01 -6.086747E+02  0.000000E+00 -3.631000E+02
       456  7.890022E+00  1.997449E+00 -1.148243E+01  1.989299E+00 -2.554285E+01 -5.679682E+02  0.000000E+00 -3.543000E+02
       457  7.965429E+00  1.997449E+00 -1.140701E+01  1.989299E+00 -2.553828E+01 -6.326307E+02  0.000000E+00 -3.519000E+02
       458  8.048795E+00  1.997449E+00 -1.132364E+01  1.989299E+00 -2.553866E+01 -6.803135E+02  0.000000E+00 -3.810000E+02
       459  8.039844E+00  1.997449E+00 -1.133264E+01  1.989299E+00 -2.554088E+01 -5.789765E+02  0.000000E+00 -4.067000E+02
       460  8.068672E+00  1.997449E+00 -1.130380E+01  1.989299E+00 -2.554257E+01 -6.017884E+02  0.000000E+00 -4.167000E+02
       461  8.068869E+00  1.997449E+00 -1.130363E+01  1.989299E+00 -2.554399E+01 -5.679988E+02  0.000000E+00 -4.256000E+02
       462  8.018391E+00  1.997449E+00 -1.135412E+01  1.989299E+00 -2.554573E+01 -5.102036E+02  0.000000E+00 -4.358000E+02
       463  7.930080E+00  1.997449E+00 -1.144245E+01  1.989299E+00 -2.554789E+01 -4.582862E+02  0.000000E+00 -4.465000E+02
       464  7.533450E+00  1.997449E+00 -1.183902E+01  1.989299E+00 -2.555018E+01 -2.985018E+02  0.000000E+00 -4.565000E+02
       465  7.440726E+00  1.997449E+00 -1.193171E+01  1.989299E+00 -2.555221E+01 -3.550573E+02  0.000000E+00 -4.620000E+02
       466  7.433789E+00  1.997449E+00 -1.193862E+01  1.989299E+00 -2.555340E+01 -3.996334E+02  0.000000E+00 -4.577000E+02
       467  7.268673E+00  1.997449E+00 -1.210381E+01  1.989299E+00 -2.555445E+01 -3.387609E+02  0.000000E+00 -4.581000E+02
       468  7.368677E+00  1.997449E+00 -1.200380E+01  1.989299E+00 -2.555555E+01 -4.592862E+02  0.000000E+00 -4.606000E+02
       469  7.491246E+00  1.997449E+00 -1.188122E+01  1.989299E+00 -2.555674E+01 -5.503165E+02  0.000000E+00 -4.647000E+02
       470  7.443858E+00  1.997449E+00 -1.192864E+01  1.989299E+00 -2.555831E+01 -4.488067E+02  0.000000E+00 -4.727000E+02
       471  7.579542E+00  1.997449E+00 -1.179292E+01  1.989299E+00 -2.555767E+01 -6.042303E+02  0.000000E+00 -4.489000E+02
       472  6.463917E+00  1.997449E+00 -1.290848E+01  1.989299E+00 -2.555537E+01 -1.737775E+02  0.000000E+00 -4.250000E+02
       473  6.032850E+00  1.997449E+00 -1.333953E+01  1.989299E+00 -2.555161E+01 -2.060756E+02  0.000000E+00 -4.034000E+02
       474  5.518573E+00  1.997449E+00 -1.385382E+01  1.989299E+00 -2.554666E+01 -1.859142E+02  0.000000E+00 -3.840000E+02
       475  5.175684E+00  1.997449E+00 -1.419669E+01  1.989299E+00 -2.554117E+01 -1.975162E+02  0.000000E+00 -3.702000E+02
       476  4.919315E+00  1.997449E+00 -1.445304E+01  1.989299E+00 -2.553648E+01 -2.057347E+02  0.000000E+00 -3.667000E+02
       477  4.853240E+00  1.997449E+00 -1.451910E+01  1.989299E+00 -2.553148E+01 -2.378362E+02  0.000000E+00 -3.589000E+02
       478  4.898008E+00  1.997449E+00 -1.447432E+01  1.989299E+00 -2.552553E+01 -2.766984E+02  0.000000E+00 -3.493000E+02
       479  4.869826E+00  1.997449E+00 -1.450250E+01  1.989299E+00 -2.551922E+01 -2.757839E+02  0.000000E+00 -3.390000E+02
       480  4.618623E+00  1.997449E+00 -1.475373E+01  1.989299E+00 -2.551356E+01 -2.299323E+02  0.000000E+00 -3.359000E+02
       481  4.669342E+00  1.997449E+00 -1.470298E+01  1.989299E+00 -2.551344E+01 -2.853260E+02  0.000000E+00 -3.626000E+02
       482  4.616669E+00  1.997449E+00 -1.475567E+01  1.989299E+00 -2.551509E+01 -2.748160E+02  0.000000E+00 -3.862000E+02
       483  4.655370E+00  1.997449E+00 -1.471695E+01  1.989299E+00 -2.551756E+01 -3.038413E+02  0.000000E+00 -4.056000E+02
       484  4.630308E+00  1.997449E+00 -1.474198E+01  1.989299E+00 -2.551983E+01 -2.968226E+02  0.000000E+00 -4.152000E+02
       485  4.392367E+00  1.997449E+00 -1.497997E+01  1.989299E+00 -2.552168E+01 -2.427711E+02  0.000000E+00 -4.204000E+02
       486  3.988683E+00  1.997449E+00 -1.538367E+01  1.989299E+00 -2.552287E+01 -2.015229E+02  0.000000E+00 -4.280000E+02
       487  3.164211E+00  1.997449E+00 -1.620811E+01  1.989299E+00 -2.552440E+01 -1.466039E+02  0.000000E+00 -4.365000E+02
       488  3.189323E+00  1.997449E+00 -1.618298E+01  1.989299E+00 -2.552631E+01 -2.168439E+02  0.000000E+00 -4.448000E+02
       489  2.895199E+00  1.997449E+00 -1.647714E+01  1.989299E+00 -2.552838E+01 -1.877805E+02  0.000000E+00 -4.527000E+02
       490  2.985037E+00  1.997449E+00 -1.638726E+01  1.989299E+00 -2.553035E+01 -2.413673E+02  0.000000E+00 -4.576000E+02
       491  3.006592E+00  1.997449E+00 -1.636572E+01  1.989299E+00 -2.553013E+01 -2.487227E+02  0.000000E+00 -4.373000E+02
       492  3.144068E+00  1.997449E+00 -1.622826E+01  1.989299E+00 -2.552898E+01 -2.879675E+02  0.000000E+00 -4.226000E+02
       493  3.332570E+00  1.997449E+00 -1.603977E+01  1.989299E+00 -2.552735E+01 -3.327871E+02  0.000000E+00 -4.110000E+02
       494  3.306395E+00  1.997449E+00 -1.606593E+01  1.989299E+00 -2.552623E+01 -2.868242E+02  0.000000E+00 -4.085000E+02
       495  3.302492E+00  1.997449E+00 -1.606983E+01  1.989299E+00 -2.552524E+01 -2.867450E+02  0.000000E+00 -4.096000E+02
       496  3.186567E+00  1.997449E+00 -1.618579E+01  1.989299E+00 -2.552443E+01 -2.561255E+02  0.000000E+00 -4.080000E+02
       497  3.242046E+00  1.997449E+00 -1.613027E+01  1.989299E+00 -2.552338E+01 -2.919059E+02  0.000000E+00 -4.049000E+02
       498  3.093666E+00  1.997449E+00 -1.627869E+01  1.989299E+00 -2.552224E+01 -2.484684E+02  0.000000E+00 -4.015000E+02
       499  3.155790E+00  1.997449E+00 -1.621652E+01  1.989299E+00 -2.552070E+01 -2.903597E+02  0.000000E+00 -3.978000E+02
       500  2.078205E+00  1.997449E+00 -1.729402E+01  1.989299E+00 -2.551870E+01 -1.369495E+02  0.000000E+00 -3.893000E+02
       501  2.074664E+00  1.997449E+00 -1.729755E+01  1.989299E+00 -2.551910E+01 -2.053207E+02  0.000000E+00 -4.032000E+02
       502  2.084695E+00  1.997449E+00 -1.728751E+01  1.989299E+00 -2.552035E+01 -2.242692E+02  0.000000E+00 -4.136000E+02
       503  2.094741E+00  1.997449E+00 -1.727747E+01  1.989299E+00 -2.552196E+01 -2.350856E+02  0.000000E+00 -4.214000E+02
       504  1.953292E+00  1.997449E+00 -1.741889E+01  1.989299E+00 -2.552366E+01 -2.141536E+02  0.000000E+00 -4.269000E+02
       505  1.932994E+00  1.997449E+00 -1.743918E+01  1.989299E+00 -2.552542E+01 -2.310847E+02  0.000000E+00 -4.301000E+02
       506  1.997591E+00  1.997449E+00 -1.737455E+01  1.989299E+00 -2.552697E+01 -2.539370E+02  0.000000E+00 -4.311000E+02
       507  2.036837E+00  1.997449E+00 -1.733535E+01  1.989299E+00 -2.552849E+01 -2.578614E+02  0.000000E+00 -4.299000E+02
       508  1.745711E+00  1.997449E+00 -1.762649E+01  1.989299E+00 -2.552996E+01 -1.997666E+02  0.000000E+00 -4.265000E+02
       509  1.704217E+00  1.997449E+00 -1.766796E+01  1.989299E+00 -2.553130E+01 -2.246814E+02  0.000000E+00 -4.212000E+02
       510  1.817895E+00  1.997449E+00 -1.755422E+01  1.989299E+00 -2.553314E+01 -2.651513E+02  0.000000E+00 -4.212000E+02
       511  1.863687E+00  1.997449E+00 -1.750846E+01  1.989299E+00 -2.553516E+01 -2.632893E+02  0.000000E+00 -4.191000E+02
       512  1.897794E+00  1.997449E+00 -1.747435E+01  1.989299E+00 -2.553717E+01 -2.661744E+02  0.000000E+00 -4.119000E+02
       513  1.923321E+00  1.997449E+00 -1.744883E+01  1.989299E+00 -2.553830E+01 -2.677958E+02  0.000000E+00 -4.032000E+02
       514  2.005284E+00  1.997449E+00 -1.736686E+01  1.989299E+00 -2.553914E+01 -2.871020E+02  0.000000E+00 -3.933000E+02
       515  2.072028E+00  1.997449E+00 -1.730012E+01  1.989299E+00 -2.553989E+01 -2.919485E+02  0.000000E+00 -3.825000E+02
       516  2.143718E+00  1.997449E+00 -1.722844E+01  1.989299E+00 -2.554022E+01 -2.995158E+02  0.000000E+00 -3.713000E+02
       517  2.221206E+00  1.997449E+00 -1.715095E+01  1.989299E+00 -2.554043E+01 -3.081738E+02  0.000000E+00 -3.600000E+02
       518  2.245438E+00  1.997449E+00 -1.712675E+01  1.989299E+00 -2.554049E+01 -2.949285E+02  0.000000E+00 -3.489000E+02
end
